GENE OR COMPLEX	ENZYME LOCATION	REACTION	SUBSTRATES	PRODUCTS	FWD_RATE	RVS_RATE
ABC-7-CPLX	inner membrane	ABC-19-RXN	ATP,CPD-3,WATER	ADP,Pi,CPD-3,PROTON	1.0	0.0
ABC-7-CPLX	periplasmic space	ABC-19-RXN	ATP,CPD-3,WATER	ADP,Pi,CPD-3,PROTON	1.0	0.0
ABC-70-CPLX	periplasmic space	ABC-70-RXN	SULFATE,WATER,ATP	SULFATE,Pi,ADP,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-70-RXN	SULFATE,WATER,ATP	SULFATE,Pi,ADP,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-70-RXN	SULFATE,WATER,ATP	SULFATE,Pi,ADP,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-70-RXN	SULFATE,WATER,ATP	SULFATE,Pi,ADP,PROTON	1.0	0.0
ABC-70-CPLX	cytosol	ABC-70-RXN	SULFATE,WATER,ATP	SULFATE,Pi,ADP,PROTON	1.0	0.0
ABC-70-CPLX	periplasmic space	ABC-7-RXN	ATP,S2O3,WATER	ADP,Pi,S2O3,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-7-RXN	ATP,S2O3,WATER	ADP,Pi,S2O3,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-7-RXN	ATP,S2O3,WATER	ADP,Pi,S2O3,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-7-RXN	ATP,S2O3,WATER	ADP,Pi,S2O3,PROTON	1.0	0.0
ABC-70-CPLX	cytosol	ABC-7-RXN	ATP,S2O3,WATER	ADP,Pi,S2O3,PROTON	1.0	0.0
ABC-70-CPLX	periplasmic space	TRANS-RXN0-478	SELENATE,WATER,ATP	SELENATE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	TRANS-RXN0-478	SELENATE,WATER,ATP	SELENATE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	TRANS-RXN0-478	SELENATE,WATER,ATP	SELENATE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	TRANS-RXN0-478	SELENATE,WATER,ATP	SELENATE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	cytosol	TRANS-RXN0-478	SELENATE,WATER,ATP	SELENATE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	periplasmic space	TRANS-RXN0-479	SELENITE,WATER,ATP	SELENITE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	TRANS-RXN0-479	SELENITE,WATER,ATP	SELENITE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	TRANS-RXN0-479	SELENITE,WATER,ATP	SELENITE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	TRANS-RXN0-479	SELENITE,WATER,ATP	SELENITE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	cytosol	TRANS-RXN0-479	SELENITE,WATER,ATP	SELENITE,ADP,Pi,PROTON	1.0	0.0
ABC-70-CPLX	periplasmic space	ABC-19-RXN	ATP,CPD-3,WATER	ADP,Pi,CPD-3,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-19-RXN	ATP,CPD-3,WATER	ADP,Pi,CPD-3,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-19-RXN	ATP,CPD-3,WATER	ADP,Pi,CPD-3,PROTON	1.0	0.0
ABC-70-CPLX	inner membrane	ABC-19-RXN	ATP,CPD-3,WATER	ADP,Pi,CPD-3,PROTON	1.0	0.0
ABC-70-CPLX	cytosol	ABC-19-RXN	ATP,CPD-3,WATER	ADP,Pi,CPD-3,PROTON	1.0	0.0
ACYLCOASYN-CPLX	inner membrane	ACYLCOASYN-RXN	CPD66-39,CO-A,ATP	Saturated-Fatty-Acyl-CoA,PPI,AMP	1.0	0.0
ACYLCOASYN-CPLX	cytosol	ACYLCOASYN-RXN	CPD66-39,CO-A,ATP	Saturated-Fatty-Acyl-CoA,PPI,AMP	1.0	0.0
ACYLCOASYN-CPLX	inner membrane	TRANS-RXN0-623	CPD66-39,ATP,CO-A,PROTON	Saturated-Fatty-Acyl-CoA,AMP,PPI,PROTON	1.0	0.0
ACYLCOASYN-CPLX	cytosol	TRANS-RXN0-623	CPD66-39,ATP,CO-A,PROTON	Saturated-Fatty-Acyl-CoA,AMP,PPI,PROTON	1.0	0.0
ACYLCOASYN-CPLX	inner membrane	RXN0-7238	CPD-9247,ATP,CO-A,PROTON	CPD-18346,AMP,PPI,PROTON	1.0	0.0
ACYLCOASYN-CPLX	cytosol	RXN0-7238	CPD-9247,ATP,CO-A,PROTON	CPD-18346,AMP,PPI,PROTON	1.0	0.0
ACYLCOASYN-CPLX	inner membrane	RXN0-7239	OLEATE-CPD,ATP,CO-A,PROTON	OLEOYL-COA,AMP,PPI,PROTON	1.0	0.0
ACYLCOASYN-CPLX	cytosol	RXN0-7239	OLEATE-CPD,ATP,CO-A,PROTON	OLEOYL-COA,AMP,PPI,PROTON	1.0	0.0
ACYLCOASYN-CPLX	inner membrane	RXN0-7248	CPD-9245,ATP,CO-A,PROTON	CPD-10269,AMP,PPI,PROTON	1.0	0.0
ACYLCOASYN-CPLX	cytosol	RXN0-7248	CPD-9245,ATP,CO-A,PROTON	CPD-10269,AMP,PPI,PROTON	1.0	0.0
APP-UBIOX-CPLX	inner membrane	RXN0-5266	OXYGEN-MOLECULE,PROTON,Ubiquinols	WATER,Ubiquinones,PROTON	1.0	0.0
ATPASE-1-CPLX	inner membrane	TRANS-RXN-2	K+,WATER,ATP	K+,Pi,ADP,PROTON	1.0	0.0
ATPASE-1-CPLX	inner membrane	TRANS-RXN-2	K+,WATER,ATP	K+,Pi,ADP,PROTON	1.0	0.0
ATPASE-1-CPLX	inner membrane	TRANS-RXN-2	K+,WATER,ATP	K+,Pi,ADP,PROTON	1.0	0.0
ATPSYN-CPLX	inner membrane	ATPSYN-RXN	ATP,WATER,PROTON	ADP,Pi,PROTON	1.0	1.0
ATPSYN-CPLX	inner membrane	ATPSYN-RXN	ATP,WATER,PROTON	ADP,Pi,PROTON	1.0	1.0
ATPSYN-CPLX	inner membrane	ATPSYN-RXN	ATP,WATER,PROTON	ADP,Pi,PROTON	1.0	1.0
ATPSYN-CPLX	inner membrane	ATPSYN-RXN	ATP,WATER,PROTON	ADP,Pi,PROTON	1.0	1.0
ATPSYN-CPLX	inner membrane	ATPSYN-RXN	ATP,WATER,PROTON	ADP,Pi,PROTON	1.0	1.0
ATPSYN-CPLX	inner membrane	ATPSYN-RXN	ATP,WATER,PROTON	ADP,Pi,PROTON	1.0	1.0
ATPSYN-CPLX	inner membrane	ATPSYN-RXN	ATP,WATER,PROTON	ADP,Pi,PROTON	1.0	1.0
ATPSYN-CPLX	inner membrane	RXN0-7041	THIAMINE-PYROPHOSPHATE,Pi,PROTON	CPD-611,WATER,PROTON	1.0	0.0
ATPSYN-CPLX	inner membrane	RXN0-7041	THIAMINE-PYROPHOSPHATE,Pi,PROTON	CPD-611,WATER,PROTON	1.0	0.0
ATPSYN-CPLX	inner membrane	RXN0-7041	THIAMINE-PYROPHOSPHATE,Pi,PROTON	CPD-611,WATER,PROTON	1.0	0.0
ATPSYN-CPLX	inner membrane	RXN0-7041	THIAMINE-PYROPHOSPHATE,Pi,PROTON	CPD-611,WATER,PROTON	1.0	0.0
ATPSYN-CPLX	inner membrane	RXN0-7041	THIAMINE-PYROPHOSPHATE,Pi,PROTON	CPD-611,WATER,PROTON	1.0	0.0
ATPSYN-CPLX	inner membrane	RXN0-7041	THIAMINE-PYROPHOSPHATE,Pi,PROTON	CPD-611,WATER,PROTON	1.0	0.0
ATPSYN-CPLX	inner membrane	RXN0-7041	THIAMINE-PYROPHOSPHATE,Pi,PROTON	CPD-611,WATER,PROTON	1.0	0.0
B1634-MONOMER	inner membrane	TRANS-RXN0-288	DIPEPTIDES,PROTON	DIPEPTIDES,PROTON	1.0	1.0
B2170-MONOMER	inner membrane	TRANS-RXN-82	PROTON,Alpha-lactose	PROTON,Alpha-lactose	1.0	1.0
CMR-MONOMER	inner membrane	TRANS-RXN-42	PROTON,K+	PROTON,K+	1.0	1.0
CMR-MONOMER	inner membrane	TRANS-RXN-101	NA+,PROTON	PROTON,NA+	1.0	0.0
CMR-MONOMER	inner membrane	TRANS-RXN-44	PROTON,Drugs	PROTON,Drugs	1.0	1.0
CPLX-154	inner membrane	TRANS-RXN-153	HYDROQUINONE-O-BETA-D-GLUCOPYRANOSIDE,PTSH-PHOSPHORYLATED	CPD-1162,PTSH-MONOMER	1.0	0.0
CPLX-154	inner membrane	TRANS-RXN-153A	PTSH-PHOSPHORYLATED,CPD-1142	CPD-1181,PTSH-MONOMER	1.0	0.0
CPLX-155	inner membrane	TRANS-RXN-155B	PTSH-PHOSPHORYLATED,CHITOBIOSE	DIACETYLCHITOBIOSE-6-PHOSPHATE,PTSH-MONOMER	1.0	0.0
CPLX-155	cytosol	TRANS-RXN-155B	PTSH-PHOSPHORYLATED,CHITOBIOSE	DIACETYLCHITOBIOSE-6-PHOSPHATE,PTSH-MONOMER	1.0	0.0
CPLX-155	cytosol	TRANS-RXN-155	PTSH-PHOSPHORYLATED,CELLOBIOSE	CPD-507,PTSH-MONOMER	1.0	0.0
CPLX-155	inner membrane	TRANS-RXN-155	PTSH-PHOSPHORYLATED,CELLOBIOSE	CPD-507,PTSH-MONOMER	1.0	0.0
CPLX-155	cytosol	TRANS-RXN-155	PTSH-PHOSPHORYLATED,CELLOBIOSE	CPD-507,PTSH-MONOMER	1.0	0.0
CPLX-156	inner membrane	TRANS-RXN-156	PTSH-PHOSPHORYLATED,MANNITOL	MANNITOL-1P,PTSH-MONOMER	1.0	0.0
CPLX-157	cytosol	TRANS-RXN-157	PTSH-PHOSPHORYLATED,Glucopyranose	D-glucopyranose-6-phosphate,PTSH-MONOMER	1.0	0.0
CPLX-157	inner membrane	TRANS-RXN-157	PTSH-PHOSPHORYLATED,Glucopyranose	D-glucopyranose-6-phosphate,PTSH-MONOMER	1.0	0.0
CPLX-157	cytosol	TRANS-RXN-157	PTSH-PHOSPHORYLATED,Glucopyranose	D-glucopyranose-6-phosphate,PTSH-MONOMER	1.0	0.0
CPLX-157	inner membrane	TRANS-RXN-157	PTSH-PHOSPHORYLATED,Glucopyranose	D-glucopyranose-6-phosphate,PTSH-MONOMER	1.0	0.0
CPLX-157	inner membrane	TRANS-RXN0-583	CPD-3582,PTSH-PHOSPHORYLATED	PTSH-MONOMER,CPD-16619	1.0	0.0
CPLX-157	cytosol	TRANS-RXN0-583	CPD-3582,PTSH-PHOSPHORYLATED	PTSH-MONOMER,CPD-16619	1.0	0.0
CPLX-157	inner membrane	TRANS-RXN0-583	CPD-3582,PTSH-PHOSPHORYLATED	PTSH-MONOMER,CPD-16619	1.0	0.0
CPLX-158	cytosol	TRANS-RXN0-582	FRU,PTSI-PHOSPHORYLATED	D-fructose-1-phosphate,PTSI-MONOMER	1.0	0.0
CPLX-158	inner membrane	TRANS-RXN0-582	FRU,PTSI-PHOSPHORYLATED	D-fructose-1-phosphate,PTSI-MONOMER	1.0	0.0
CPLX-158	cytosol	TRANS-RXN0-618	PTSI-PHOSPHORYLATED,D-Fructopyranose	PTSI-MONOMER,D-fructopyranose-1-phosphate	1.0	0.0
CPLX-158	inner membrane	TRANS-RXN0-618	PTSI-PHOSPHORYLATED,D-Fructopyranose	PTSI-MONOMER,D-fructopyranose-1-phosphate	1.0	0.0
CPLX-158	cytosol	TRANS-RXN-158	Fructofuranose,PTSI-PHOSPHORYLATED	D-fructofuranose-1-phosphate,PTSI-MONOMER	1.0	0.0
CPLX-158	inner membrane	TRANS-RXN-158	Fructofuranose,PTSI-PHOSPHORYLATED	D-fructofuranose-1-phosphate,PTSI-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-165	D-mannopyranose,PTSH-PHOSPHORYLATED	CPD-15979,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-165	D-mannopyranose,PTSH-PHOSPHORYLATED	CPD-15979,PTSH-MONOMER	1.0	0.0
CPLX-165	cytosol	TRANS-RXN-165	D-mannopyranose,PTSH-PHOSPHORYLATED	CPD-15979,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN0-540	2-DEOXY-D-GLUCOSE,PTSH-PHOSPHORYLATED	2-DEOXY-D-GLUCOSE-6-PHOSPHATE,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN0-540	2-DEOXY-D-GLUCOSE,PTSH-PHOSPHORYLATED	2-DEOXY-D-GLUCOSE-6-PHOSPHATE,PTSH-MONOMER	1.0	0.0
CPLX-165	cytosol	TRANS-RXN0-540	2-DEOXY-D-GLUCOSE,PTSH-PHOSPHORYLATED	2-DEOXY-D-GLUCOSE-6-PHOSPHATE,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN0-446	N-acetyl-D-mannosamine,PTSH-PHOSPHORYLATED	N-ACETYL-D-MANNOSAMINE-6P,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN0-446	N-acetyl-D-mannosamine,PTSH-PHOSPHORYLATED	N-ACETYL-D-MANNOSAMINE-6P,PTSH-MONOMER	1.0	0.0
CPLX-165	cytosol	TRANS-RXN0-446	N-acetyl-D-mannosamine,PTSH-PHOSPHORYLATED	N-ACETYL-D-MANNOSAMINE-6P,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-167A	PTSH-PHOSPHORYLATED,GLUCOSAMINE	D-GLUCOSAMINE-6-P,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-167A	PTSH-PHOSPHORYLATED,GLUCOSAMINE	D-GLUCOSAMINE-6-P,PTSH-MONOMER	1.0	0.0
CPLX-165	cytosol	TRANS-RXN-167A	PTSH-PHOSPHORYLATED,GLUCOSAMINE	D-GLUCOSAMINE-6-P,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-157	PTSH-PHOSPHORYLATED,Glucopyranose	D-glucopyranose-6-phosphate,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-157	PTSH-PHOSPHORYLATED,Glucopyranose	D-glucopyranose-6-phosphate,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-157	PTSH-PHOSPHORYLATED,Glucopyranose	D-glucopyranose-6-phosphate,PTSH-MONOMER	1.0	0.0
CPLX-165	cytosol	TRANS-RXN-157	PTSH-PHOSPHORYLATED,Glucopyranose	D-glucopyranose-6-phosphate,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-167	PTSH-PHOSPHORYLATED,N-acetyl-D-glucosamine	N-ACETYL-D-GLUCOSAMINE-6-P,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-167	PTSH-PHOSPHORYLATED,N-acetyl-D-glucosamine	N-ACETYL-D-GLUCOSAMINE-6-P,PTSH-MONOMER	1.0	0.0
CPLX-165	cytosol	TRANS-RXN-167	PTSH-PHOSPHORYLATED,N-acetyl-D-glucosamine	N-ACETYL-D-GLUCOSAMINE-6-P,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-158A	Fructofuranose,PTSH-PHOSPHORYLATED	CPD-18719,PTSH-MONOMER	1.0	0.0
CPLX-165	inner membrane	TRANS-RXN-158A	Fructofuranose,PTSH-PHOSPHORYLATED	CPD-18719,PTSH-MONOMER	1.0	0.0
CPLX-165	cytosol	TRANS-RXN-158A	Fructofuranose,PTSH-PHOSPHORYLATED	CPD-18719,PTSH-MONOMER	1.0	0.0
CPLX-166	inner membrane	TRANS-RXN-156	PTSH-PHOSPHORYLATED,MANNITOL	MANNITOL-1P,PTSH-MONOMER	1.0	0.0
CPLX-167	inner membrane	TRANS-RXN-167	PTSH-PHOSPHORYLATED,N-acetyl-D-glucosamine	N-ACETYL-D-GLUCOSAMINE-6-P,PTSH-MONOMER	1.0	0.0
CPLX-167	inner membrane	TRANS-RXN-167A	PTSH-PHOSPHORYLATED,GLUCOSAMINE	D-GLUCOSAMINE-6-P,PTSH-MONOMER	1.0	0.0
CPLX-168	cytosol	TRANS-RXN-168	PTSH-PHOSPHORYLATED,TREHALOSE	TREHALOSE-6P,PTSH-MONOMER	1.0	0.0
CPLX-168	inner membrane	TRANS-RXN-168	PTSH-PHOSPHORYLATED,TREHALOSE	TREHALOSE-6P,PTSH-MONOMER	1.0	0.0
CPLX-169	inner membrane	TRANS-RXN-169	PTSH-PHOSPHORYLATED,SORBITOL	D-SORBITOL-6-P,PTSH-MONOMER	1.0	0.0
CPLX-169	cytosol	TRANS-RXN-169	PTSH-PHOSPHORYLATED,SORBITOL	D-SORBITOL-6-P,PTSH-MONOMER	1.0	0.0
CPLX-169	inner membrane	TRANS-RXN-169	PTSH-PHOSPHORYLATED,SORBITOL	D-SORBITOL-6-P,PTSH-MONOMER	1.0	0.0
CPLX-169	inner membrane	TRANS-RXN-156	PTSH-PHOSPHORYLATED,MANNITOL	MANNITOL-1P,PTSH-MONOMER	1.0	0.0
CPLX-169	cytosol	TRANS-RXN-156	PTSH-PHOSPHORYLATED,MANNITOL	MANNITOL-1P,PTSH-MONOMER	1.0	0.0
CPLX-169	inner membrane	TRANS-RXN-156	PTSH-PHOSPHORYLATED,MANNITOL	MANNITOL-1P,PTSH-MONOMER	1.0	0.0
CPLX0-1721	periplasmic space	TRANS-RXN0-280	PROTON,CU+	PROTON,CU+	1.0	0.0
CPLX0-1721	membrane	TRANS-RXN0-280	PROTON,CU+	PROTON,CU+	1.0	0.0
CPLX0-1721	periplasmic space	TRANS-RXN0-280	PROTON,CU+	PROTON,CU+	1.0	0.0
CPLX0-1721	inner membrane	TRANS-RXN0-280	PROTON,CU+	PROTON,CU+	1.0	0.0
CPLX0-1721	periplasmic space	TRANS-RXN-90	PROTON,AG+	PROTON,AG+	1.0	0.0
CPLX0-1721	membrane	TRANS-RXN-90	PROTON,AG+	PROTON,AG+	1.0	0.0
CPLX0-1721	periplasmic space	TRANS-RXN-90	PROTON,AG+	PROTON,AG+	1.0	0.0
CPLX0-1721	inner membrane	TRANS-RXN-90	PROTON,AG+	PROTON,AG+	1.0	0.0
CPLX0-1924	inner membrane	RXN0-1565	COB-I-ALAMIN,PROTON	COB-I-ALAMIN,PROTON	1.0	0.0
CPLX0-1924	inner membrane	RXN0-1565	COB-I-ALAMIN,PROTON	COB-I-ALAMIN,PROTON	1.0	0.0
CPLX0-1924	inner membrane	RXN0-1565	COB-I-ALAMIN,PROTON	COB-I-ALAMIN,PROTON	1.0	0.0
CPLX0-1924	periplasmic space	RXN0-1565	COB-I-ALAMIN,PROTON	COB-I-ALAMIN,PROTON	1.0	0.0
CPLX0-1924	inner membrane	TRANS-RXN0-283	COBINAMIDE,PROTON	COBINAMIDE,PROTON	1.0	0.0
CPLX0-1924	inner membrane	TRANS-RXN0-283	COBINAMIDE,PROTON	COBINAMIDE,PROTON	1.0	0.0
CPLX0-1924	inner membrane	TRANS-RXN0-283	COBINAMIDE,PROTON	COBINAMIDE,PROTON	1.0	0.0
CPLX0-1924	periplasmic space	TRANS-RXN0-283	COBINAMIDE,PROTON	COBINAMIDE,PROTON	1.0	0.0
CPLX0-1941	inner membrane	RXN0-1682	FERRIC-ENTEROBACTIN-COMPLEX,PROTON	FERRIC-ENTEROBACTIN-COMPLEX,PROTON	1.0	0.0
CPLX0-1941	inner membrane	RXN0-1682	FERRIC-ENTEROBACTIN-COMPLEX,PROTON	FERRIC-ENTEROBACTIN-COMPLEX,PROTON	1.0	0.0
CPLX0-1941	periplasmic space	RXN0-1682	FERRIC-ENTEROBACTIN-COMPLEX,PROTON	FERRIC-ENTEROBACTIN-COMPLEX,PROTON	1.0	0.0
CPLX0-1941	outer membrane	RXN0-1682	FERRIC-ENTEROBACTIN-COMPLEX,PROTON	FERRIC-ENTEROBACTIN-COMPLEX,PROTON	1.0	0.0
CPLX0-1942	inner membrane	RXN0-1701	CPD0-2241,PROTON	CPD0-2241,PROTON	1.0	0.0
CPLX0-1942	inner membrane	RXN0-1701	CPD0-2241,PROTON	CPD0-2241,PROTON	1.0	0.0
CPLX0-1942	periplasmic space	RXN0-1701	CPD0-2241,PROTON	CPD0-2241,PROTON	1.0	0.0
CPLX0-1942	outer membrane	RXN0-1701	CPD0-2241,PROTON	CPD0-2241,PROTON	1.0	0.0
CPLX0-1943	inner membrane	RXN0-1684	FERRIC-CITRATE-COMPLEX,PROTON	FERRIC-CITRATE-COMPLEX,PROTON	1.0	0.0
CPLX0-1943	inner membrane	RXN0-1684	FERRIC-CITRATE-COMPLEX,PROTON	FERRIC-CITRATE-COMPLEX,PROTON	1.0	0.0
CPLX0-1943	inner membrane	RXN0-1684	FERRIC-CITRATE-COMPLEX,PROTON	FERRIC-CITRATE-COMPLEX,PROTON	1.0	0.0
CPLX0-1943	periplasmic space	RXN0-1684	FERRIC-CITRATE-COMPLEX,PROTON	FERRIC-CITRATE-COMPLEX,PROTON	1.0	0.0
CPLX0-2121	periplasmic space	TRANS-RXN-365	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2121	inner membrane	TRANS-RXN-365	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2121	periplasmic space	TRANS-RXN-365	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2121	inner membrane	TRANS-RXN-365	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2121	periplasmic space	TRANS-RXN-364	CPD-7970,PROTON	CPD-7970,PROTON	1.0	0.0
CPLX0-2121	inner membrane	TRANS-RXN-364	CPD-7970,PROTON	CPD-7970,PROTON	1.0	0.0
CPLX0-2121	periplasmic space	TRANS-RXN-364	CPD-7970,PROTON	CPD-7970,PROTON	1.0	0.0
CPLX0-2121	inner membrane	TRANS-RXN-364	CPD-7970,PROTON	CPD-7970,PROTON	1.0	0.0
CPLX0-2121	periplasmic space	TRANS-RXN-363	CPD-21025,PROTON	CPD-21025,PROTON	1.0	0.0
CPLX0-2121	inner membrane	TRANS-RXN-363	CPD-21025,PROTON	CPD-21025,PROTON	1.0	0.0
CPLX0-2121	periplasmic space	TRANS-RXN-363	CPD-21025,PROTON	CPD-21025,PROTON	1.0	0.0
CPLX0-2121	inner membrane	TRANS-RXN-363	CPD-21025,PROTON	CPD-21025,PROTON	1.0	0.0
CPLX0-2141	periplasmic space	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2141	inner membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2141	inner membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2141	periplasmic space	TRANS-RXN-367	Erythromycins,PROTON	Erythromycins,PROTON	1.0	0.0
CPLX0-2141	inner membrane	TRANS-RXN-367	Erythromycins,PROTON	Erythromycins,PROTON	1.0	0.0
CPLX0-2141	inner membrane	TRANS-RXN-367	Erythromycins,PROTON	Erythromycins,PROTON	1.0	0.0
CPLX0-2141	periplasmic space	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
CPLX0-2141	inner membrane	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
CPLX0-2141	inner membrane	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
CPLX0-2141	periplasmic space	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
CPLX0-2141	inner membrane	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
CPLX0-2141	inner membrane	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
CPLX0-2161	outer membrane	TRANS-RXN-365	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2161	periplasmic space	TRANS-RXN-365	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2161	inner membrane	TRANS-RXN-365	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-2161	inner membrane	TRANS-RXN-365	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
CPLX0-231	cytosol	TRANS-RXN-161	Hpr-pi-phospho-L-histidines,GALACTITOL	GALACTITOL-1-PHOSPHATE,Hpr-Histidine	1.0	0.0
CPLX0-231	cytosol	TRANS-RXN-169	PTSH-PHOSPHORYLATED,SORBITOL	D-SORBITOL-6-P,PTSH-MONOMER	1.0	0.0
CPLX0-231	cytosol	TRANS-RXN-169	PTSH-PHOSPHORYLATED,SORBITOL	D-SORBITOL-6-P,PTSH-MONOMER	1.0	0.0
CPLX0-3932	periplasmic space	TRANS-RXN-360	Gentamycins,PROTON	Gentamycins,PROTON	1.0	0.0
CPLX0-3932	periplasmic space	TRANS-RXN-360	Gentamycins,PROTON	Gentamycins,PROTON	1.0	0.0
CPLX0-3932	inner membrane	TRANS-RXN-360	Gentamycins,PROTON	Gentamycins,PROTON	1.0	0.0
CPLX0-3932	inner membrane	TRANS-RXN-360	Gentamycins,PROTON	Gentamycins,PROTON	1.0	0.0
CPLX0-3932	periplasmic space	TRANS-RXN-360	Gentamycins,PROTON	Gentamycins,PROTON	1.0	0.0
CPLX0-3970	inner membrane	TRANS-RXN0-268	ATP,L-ALA-GAMMA-D-GLU-DAP,WATER	L-ALA-GAMMA-D-GLU-DAP,ADP,Pi,PROTON	1.0	0.0
CPLX0-3970	inner membrane	TRANS-RXN0-268	ATP,L-ALA-GAMMA-D-GLU-DAP,WATER	L-ALA-GAMMA-D-GLU-DAP,ADP,Pi,PROTON	1.0	0.0
CPLX0-3970	inner membrane	TRANS-RXN0-268	ATP,L-ALA-GAMMA-D-GLU-DAP,WATER	L-ALA-GAMMA-D-GLU-DAP,ADP,Pi,PROTON	1.0	0.0
CPLX0-3970	inner membrane	TRANS-RXN0-268	ATP,L-ALA-GAMMA-D-GLU-DAP,WATER	L-ALA-GAMMA-D-GLU-DAP,ADP,Pi,PROTON	1.0	0.0
CPLX0-3970	periplasmic space	TRANS-RXN0-268	ATP,L-ALA-GAMMA-D-GLU-DAP,WATER	L-ALA-GAMMA-D-GLU-DAP,ADP,Pi,PROTON	1.0	0.0
CPLX0-4	inner membrane	TRANS-RXN0-233	4-hydroxybenzoate,PROTON	4-hydroxybenzoate,PROTON	1.0	1.0
CPLX0-7533	outer membrane	RXN0-2481	Hydrophilic-Solute-Or-Ion-LT-600Da	Hydrophilic-Solute-Or-Ion-LT-600Da	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7211	Organophosphorus-Compounds	Organophosphorus-Compounds	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7241	Medium-chain-fatty-acids	Medium-chain-fatty-acids	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7210	Glycosides	Glycosides	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7209	Sugar	Sugar	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7208	Sugar-Phosphate	Sugar-Phosphate	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7207	Monocarboxylates	Monocarboxylates	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7206	Aromatics	Aromatics	1.0	1.0
